0, 76088, 37289
1, 46838, 17288
2, 32506, 11302
3, 21643, 8301
4, 13734, 8301
5, 10209, 7304
6, 8041, 3308
7, 7111, 3307
8, 4457, 3300
9, 3306, 3300
10, 3302, 3296
11, 3159, 296
12, 1948, 296
13, 296, 296
14, 296, 296
15, 296, 296
16, 295, 290
17, 295, 290
18, 290, 290
19, 290, 290
20, 290, 290
21, 289, 288
22, 289, 288
23, 288, 287
24, 287, 287
25, 287, 287
26, 286, 284
27, 286, 278
28, 284, 278
29, 278, 278
30, 278, 278
31, 278, 278
32, 278, 278
33, 278, 278
34, 278, 278
35, 278, 278
36, 278, 278
37, 278, 278
38, 278, 278
39, 278, 278
40, 278, 278
41, 278, 278
42, 278, 278
43, 277, 276
44, 277, 276
45, 277, 276
46, 275, 273
47, 275, 273
48, 274, 273
49, 273, 273
50, 273, 273
51, 273, 273
52, 273, 273
53, 273, 273
54, 273, 273
55, 273, 273
56, 273, 273
57, 273, 273
58, 273, 273
59, 273, 273
60, 273, 273
61, 273, 273
62, 273, 273
63, 273, 273
64, 273, 273
65, 273, 273
66, 273, 273
67, 273, 273
68, 273, 273
69, 273, 273
70, 273, 273
71, 273, 273
72, 273, 273
73, 273, 273
74, 273, 273
75, 273, 273
76, 273, 273
77, 273, 273
78, 273, 273
79, 273, 273
80, 273, 273
81, 273, 273
82, 273, 273
83, 273, 273
84, 273, 273
85, 273, 273
86, 273, 273
87, 273, 273
88, 273, 273
89, 273, 273
90, 273, 273
91, 273, 273
92, 273, 273
93, 273, 273
94, 273, 273
95, 273, 273
96, 273, 273
97, 273, 273
98, 273, 273
99, 273, 273
100, 273, 273
101, 273, 273
102, 273, 273
103, 273, 273
104, 273, 273
105, 273, 273
106, 273, 273
107, 272, 272
108, 272, 272
109, 272, 272
110, 272, 272
111, 272, 265
112, 271, 265
113, 266, 265
114, 265, 265
115, 265, 265
116, 265, 265
117, 265, 265
118, 265, 265
119, 265, 265
120, 265, 265
121, 265, 265
122, 265, 265
123, 265, 265
124, 265, 265
125, 265, 265
126, 265, 265
127, 265, 265
128, 265, 265
129, 265, 265
130, 265, 265
131, 265, 265
132, 265, 265
133, 265, 265
134, 265, 265
135, 265, 265
136, 265, 265
137, 265, 265
138, 265, 265
139, 265, 265
140, 265, 265
141, 265, 265
142, 265, 265
143, 265, 265
144, 265, 265
145, 265, 265
146, 265, 265
147, 265, 265
148, 265, 265
149, 265, 265
150, 265, 265
151, 265, 265
152, 265, 265
153, 265, 265
154, 265, 265
155, 265, 265
156, 265, 265
157, 265, 265
158, 265, 265
159, 265, 265
160, 265, 265
161, 265, 265
162, 265, 265
163, 265, 265
164, 265, 265
165, 265, 265
166, 264, 264
167, 264, 264
168, 264, 264
169, 264, 264
170, 264, 264
171, 264, 264
172, 264, 264
173, 263, 261
174, 263, 261
175, 263, 261
176, 262, 261
177, 261, 261
178, 261, 261
179, 261, 261
180, 261, 261
181, 261, 261
182, 261, 261
183, 261, 261
184, 261, 261
185, 261, 261
186, 261, 261
187, 261, 261
188, 261, 261
189, 261, 261
190, 261, 261
191, 261, 261
192, 261, 261
193, 261, 261
194, 261, 261
195, 261, 261
196, 261, 261
197, 261, 261
198, 261, 261
199, 261, 261
200, 261, 261
201, 261, 261
202, 261, 261
203, 261, 261
204, 261, 261
205, 261, 261
206, 261, 261
207, 261, 261
208, 261, 261
209, 261, 261
210, 261, 261
211, 261, 261
212, 261, 261
213, 261, 261
214, 261, 261
215, 261, 261
216, 260, 256
217, 260, 256
218, 257, 256
219, 256, 256
220, 256, 256
221, 256, 256
222, 256, 256
223, 256, 256
224, 256, 256
225, 256, 256
226, 256, 256
227, 256, 256
228, 256, 256
229, 256, 256
230, 256, 256
231, 256, 256
232, 256, 256
233, 256, 256
234, 256, 256
235, 256, 256
236, 256, 256
237, 256, 256
238, 256, 256
239, 256, 256
240, 256, 256
241, 256, 256
242, 256, 256
243, 256, 256
244, 256, 256
245, 256, 256
246, 256, 256
247, 256, 256
248, 256, 256
249, 256, 256
250, 256, 256
251, 256, 256
252, 256, 256
253, 256, 256
254, 256, 256
255, 256, 256
256, 256, 256
257, 256, 256
258, 256, 256
259, 256, 256
260, 256, 256
261, 256, 256
262, 256, 256
263, 256, 256
264, 256, 256
265, 256, 256
266, 256, 256
267, 256, 256
268, 256, 256
269, 256, 256
270, 256, 256
271, 256, 256
272, 256, 256
273, 256, 256
274, 256, 256
275, 256, 256
276, 256, 256
277, 256, 256
278, 256, 256
279, 256, 256
280, 256, 256
281, 256, 256
282, 256, 256
283, 256, 256
284, 256, 256
285, 256, 256
286, 256, 256
287, 256, 256
288, 256, 256
289, 256, 256
290, 256, 256
291, 256, 256
292, 256, 256
293, 256, 256
294, 256, 256
295, 256, 256
296, 256, 256
297, 256, 256
298, 256, 256
299, 256, 256
300, 256, 256
301, 256, 256
302, 256, 256
303, 256, 256
304, 256, 256
305, 256, 256
306, 256, 256
307, 256, 256
308, 256, 256
309, 256, 256
310, 256, 256
311, 256, 256
312, 256, 256
313, 256, 256
314, 256, 256
315, 256, 256
316, 256, 256
317, 256, 256
318, 256, 256
319, 256, 256
320, 256, 256
321, 256, 256
322, 256, 256
323, 256, 256
324, 256, 256
325, 256, 256
326, 256, 256
327, 256, 256
328, 256, 256
329, 256, 256
330, 256, 256
331, 256, 256
332, 256, 256
333, 256, 256
334, 256, 256
335, 256, 256
336, 256, 256
337, 256, 256
338, 256, 256
339, 256, 256
340, 256, 256
341, 256, 256
342, 256, 256
343, 256, 256
344, 256, 256
345, 256, 256
346, 256, 256
347, 256, 256
348, 256, 256
349, 256, 256
350, 256, 256
351, 256, 256
352, 256, 256
353, 256, 256
354, 256, 256
355, 256, 256
356, 256, 256
357, 256, 256
358, 256, 256
359, 256, 256
360, 256, 256
361, 256, 256
362, 256, 256
363, 256, 256
364, 256, 256
365, 256, 256
366, 256, 256
367, 256, 256
368, 256, 256
369, 256, 256
370, 256, 256
371, 256, 256
372, 256, 256
373, 256, 256
374, 256, 256
375, 256, 256
376, 256, 256
377, 256, 256
378, 256, 256
379, 256, 256
380, 256, 256
381, 256, 256
382, 256, 256
383, 256, 256
384, 256, 256
385, 256, 256
386, 256, 256
387, 256, 256
388, 256, 256
389, 256, 256
390, 256, 256
391, 256, 256
392, 256, 256
393, 256, 256
394, 256, 256
395, 256, 256
396, 256, 256
397, 256, 256
398, 256, 256
399, 256, 256
400, 256, 256
401, 256, 256
402, 256, 256
403, 256, 256
404, 256, 256
405, 256, 256
406, 256, 256
407, 256, 256
408, 256, 256
409, 256, 256
410, 256, 256
411, 256, 256
412, 256, 256
413, 256, 256
414, 256, 256
415, 256, 256
416, 256, 256
417, 256, 256
418, 256, 256
419, 256, 256
420, 256, 256
421, 256, 256
422, 256, 256
423, 256, 256
424, 256, 256
425, 256, 256
426, 256, 256
427, 256, 256
428, 256, 256
429, 256, 256
430, 256, 256
431, 256, 256
432, 256, 256
433, 256, 256
434, 256, 256
435, 256, 256
436, 256, 256
437, 256, 256
438, 256, 256
439, 256, 256
440, 256, 256
441, 256, 256
442, 256, 256
443, 256, 256
444, 256, 256
445, 256, 256
446, 256, 256
447, 256, 256
448, 256, 256
449, 256, 256
450, 256, 256
451, 256, 256
452, 256, 256
453, 256, 256
454, 256, 256
455, 256, 256
456, 256, 256
457, 256, 256
458, 256, 256
459, 256, 256
460, 256, 256
461, 256, 256
462, 256, 256
463, 256, 256
464, 256, 256
465, 256, 256
466, 256, 256
467, 256, 256
468, 256, 256
469, 256, 256
470, 256, 256
471, 256, 256
472, 256, 256
473, 256, 256
474, 256, 256
475, 256, 256
476, 256, 256
477, 256, 256
478, 256, 256
479, 256, 256
480, 256, 256
481, 256, 256
482, 256, 256
483, 256, 256
484, 256, 256
485, 256, 256
486, 256, 256
487, 256, 256
488, 256, 256
489, 256, 256
490, 256, 256
491, 256, 256
492, 256, 256
493, 256, 256
494, 256, 256
495, 256, 256
496, 256, 256
497, 256, 256
498, 256, 256
499, 256, 256
500, 256, 256
501, 256, 256
502, 256, 256
503, 256, 256
504, 256, 256
505, 256, 256
506, 256, 256
507, 256, 256
508, 256, 256
509, 256, 256
510, 256, 256
511, 256, 256
512, 256, 256
513, 256, 256
514, 256, 256
515, 256, 256
516, 256, 256
517, 256, 256
518, 256, 256
519, 256, 256
520, 256, 256
521, 256, 256
522, 256, 256
523, 256, 256
524, 256, 256
525, 256, 256
526, 256, 256
527, 256, 256
528, 256, 256
529, 256, 256
530, 256, 256
531, 256, 256
532, 256, 256
533, 256, 256
534, 256, 256
535, 256, 256
536, 256, 256
537, 256, 256
538, 256, 256
539, 256, 256
540, 256, 256
541, 256, 256
542, 256, 256
543, 256, 256
544, 256, 256
545, 256, 256
546, 256, 256
547, 256, 256
548, 256, 256
549, 256, 256
550, 256, 256
551, 256, 256
552, 256, 256
553, 256, 256
554, 256, 256
555, 256, 256
556, 256, 256
557, 256, 256
558, 256, 256
559, 256, 256
560, 256, 256
561, 256, 256
562, 256, 256
563, 256, 256
564, 256, 256
565, 256, 256
566, 256, 256
567, 256, 256
568, 256, 256
569, 256, 256
570, 256, 256
571, 256, 256
572, 256, 256
573, 256, 256
574, 256, 256
575, 256, 256
576, 256, 256
577, 256, 256
578, 256, 256
579, 256, 256
580, 256, 256
581, 256, 256
582, 256, 256
583, 256, 256
584, 256, 256
585, 256, 256
586, 256, 256
587, 256, 256
588, 256, 256
589, 256, 256
590, 256, 256
591, 256, 256
592, 256, 256
593, 256, 256
594, 256, 256
595, 256, 256
596, 256, 256
597, 256, 256
598, 256, 256
599, 256, 256
600, 256, 256
601, 256, 256
602, 256, 256
603, 256, 256
604, 256, 256
605, 256, 256
606, 256, 256
607, 256, 256
608, 256, 256
609, 256, 256
610, 256, 256
611, 256, 256
612, 256, 256
613, 256, 256
614, 256, 256
615, 256, 256
616, 256, 256
617, 256, 256
618, 256, 256
619, 256, 256
620, 256, 256
621, 256, 256
622, 256, 256
623, 256, 256
624, 256, 256
625, 256, 256
626, 256, 256
627, 256, 256
628, 256, 256
629, 256, 256
630, 256, 256
631, 256, 256
632, 256, 256
633, 256, 256
634, 256, 256
635, 256, 256
636, 256, 256
637, 256, 256
638, 256, 256
639, 256, 256
640, 256, 256
641, 256, 256
642, 256, 256
643, 256, 256
644, 256, 256
645, 256, 256
646, 256, 256
647, 256, 256
648, 256, 256
649, 256, 256
650, 256, 256
651, 256, 256
652, 256, 256
653, 256, 256
654, 256, 256
655, 256, 256
656, 256, 256
657, 256, 256
658, 256, 256
659, 256, 256
660, 256, 256
661, 256, 256
662, 256, 256
663, 256, 256
664, 256, 256
665, 256, 256
666, 256, 256
667, 256, 256
668, 256, 256
669, 256, 256
670, 256, 256
671, 256, 256
672, 256, 256
673, 256, 256
674, 256, 256
675, 256, 256
676, 256, 256
677, 256, 256
678, 256, 256
679, 256, 256
680, 256, 256
681, 256, 256
682, 256, 256
683, 256, 256
684, 256, 256
685, 256, 256
686, 256, 256
687, 256, 256
688, 256, 256
689, 256, 256
690, 256, 256
691, 256, 256
692, 256, 256
693, 256, 256
694, 256, 256
695, 256, 256
696, 256, 256
697, 256, 256
698, 256, 256
699, 256, 256
700, 256, 256
701, 256, 256
702, 256, 256
703, 256, 256
704, 256, 256
705, 256, 256
706, 256, 256
707, 256, 256
708, 256, 256
709, 256, 256
710, 256, 256
711, 256, 256
712, 256, 256
713, 256, 256
714, 256, 256
715, 256, 256
716, 256, 256
717, 256, 256
718, 256, 256
719, 256, 256
720, 256, 256
721, 256, 256
722, 256, 256
723, 256, 256
724, 256, 256
725, 256, 256
726, 256, 256
727, 256, 256
728, 256, 256
729, 256, 256
730, 256, 256
731, 256, 256
732, 256, 256
733, 256, 256
734, 256, 256
735, 256, 256
736, 256, 256
737, 256, 256
738, 256, 256
739, 256, 256
740, 256, 256
741, 256, 256
742, 256, 256
743, 256, 256
744, 256, 256
745, 256, 256
746, 256, 256
747, 256, 256
748, 256, 256
749, 256, 256
750, 256, 256
751, 256, 256
752, 256, 256
753, 256, 256
754, 256, 256
755, 256, 256
756, 256, 256
757, 256, 256
758, 256, 256
759, 256, 256
760, 256, 256
761, 256, 256
762, 256, 256
763, 256, 256
764, 256, 256
765, 256, 256
766, 256, 256
767, 256, 256
768, 256, 256
769, 256, 256
770, 256, 256
771, 256, 256
772, 256, 256
773, 256, 256
774, 256, 256
775, 256, 256
776, 256, 256
777, 256, 256
778, 256, 256
779, 256, 256
780, 256, 256
781, 256, 256
782, 256, 256
783, 256, 256
784, 256, 256
785, 256, 256
786, 256, 256
787, 256, 256
788, 256, 256
789, 256, 256
790, 256, 256
791, 256, 256
792, 256, 256
793, 256, 256
794, 256, 256
795, 256, 256
796, 256, 256
797, 256, 256
798, 256, 256
799, 256, 256
800, 256, 256
801, 256, 256
802, 256, 256
803, 256, 256
804, 256, 256
805, 256, 256
806, 256, 256
807, 256, 256
808, 256, 256
809, 256, 256
810, 256, 256
811, 256, 256
812, 256, 256
813, 256, 256
814, 256, 256
815, 256, 256
816, 256, 256
817, 256, 256
818, 256, 256
819, 256, 256
820, 256, 256
821, 256, 256
822, 256, 256
823, 256, 256
824, 256, 256
825, 256, 256
826, 256, 256
827, 256, 256
828, 256, 256
829, 256, 256
830, 256, 256
831, 256, 256
832, 256, 256
833, 256, 256
834, 256, 256
835, 256, 256
836, 256, 256
837, 256, 256
838, 256, 256
839, 256, 256
840, 256, 256
841, 256, 256
842, 256, 256
843, 256, 256
844, 256, 256
845, 256, 256
846, 256, 256
847, 256, 256
848, 256, 256
849, 256, 256
850, 256, 256
851, 256, 256
852, 256, 256
853, 256, 256
854, 256, 256
855, 256, 256
856, 256, 256
857, 256, 256
858, 256, 256
859, 256, 256
860, 256, 256
861, 256, 256
862, 256, 256
863, 256, 256
864, 256, 256
865, 256, 256
866, 256, 256
867, 256, 256
868, 256, 256
869, 256, 256
870, 256, 256
871, 256, 256
872, 256, 256
873, 256, 256
874, 256, 256
875, 256, 256
876, 256, 256
877, 256, 256
878, 256, 256
879, 256, 256
880, 256, 256
881, 256, 256
882, 256, 256
883, 256, 256
884, 256, 256
885, 256, 256
886, 256, 256
887, 256, 256
888, 256, 256
889, 256, 256
890, 256, 256
891, 256, 256
892, 256, 256
893, 256, 256
894, 256, 256
895, 256, 256
896, 256, 256
897, 256, 256
898, 256, 256
899, 256, 256
900, 256, 256
901, 256, 256
902, 256, 256
903, 256, 256
904, 256, 256
905, 256, 256
906, 256, 256
907, 256, 256
908, 256, 256
909, 256, 256
910, 256, 256
911, 256, 256
912, 256, 256
913, 256, 256
914, 256, 256
915, 256, 256
916, 256, 256
917, 256, 256
918, 256, 256
919, 256, 256
920, 256, 256
921, 256, 256
922, 256, 256
923, 256, 256
924, 256, 256
925, 256, 256
926, 256, 256
927, 256, 256
928, 256, 256
929, 256, 256
930, 256, 256
931, 256, 256
932, 256, 256
933, 256, 256
934, 256, 256
935, 256, 256
936, 256, 256
937, 256, 256
938, 256, 256
939, 256, 256
940, 256, 256
941, 256, 256
942, 256, 256
943, 256, 256
944, 256, 256
945, 256, 256
946, 256, 256
947, 256, 256
948, 256, 256
949, 256, 256
950, 256, 256
951, 256, 256
952, 256, 256
953, 256, 256
954, 256, 256
955, 256, 256
956, 256, 256
957, 256, 256
958, 256, 256
959, 256, 256
960, 256, 256
961, 256, 256
962, 256, 256
963, 256, 256
964, 255, 255
965, 255, 255
966, 255, 255
967, 255, 255
968, 255, 255
969, 255, 255
970, 255, 255
971, 255, 255
972, 255, 255
973, 255, 255
974, 255, 255
975, 255, 255
976, 255, 255
977, 255, 255
978, 255, 255
979, 255, 255
980, 255, 255
